mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,pitch_mean,pitch_std,pitch_min,pitch_max,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,label,filename
-142.0615692138672,54.45433044433594,57.98790740966797,59.9499397277832,35.3645133972168,32.87970733642578,15.61335563659668,20.316139221191406,6.456940650939941,11.846193313598633,1.7392526865005493,8.262187004089355,-1.3485591411590576,7.7189717292785645,-4.492082118988037,11.179810523986816,-5.173706531524658,9.008670806884766,-4.069517135620117,8.387064933776855,-3.1440134048461914,7.499017238616943,-1.95654296875,5.839975833892822,0.4902340769767761,4.437922477722168,202.09458923339844,93.50902557373047,70.06703186035156,391.99127197265625,0.1989714652299881,0.19910280406475067,0.23568074087078653,0.2120987185585826,2389.403462920257,1440.093718850117,4313.202247191011,2633.1969732197667,2041.9673975873732,416.112788000315,dysarthria,sample_dysarthria_11.wav
-142.04075622558594,54.005165100097656,57.28888702392578,59.729583740234375,36.10433578491211,33.0750846862793,16.01441192626953,21.79855728149414,6.505189418792725,13.15308666229248,2.815154552459717,7.964745044708252,-0.3899364173412323,6.99355411529541,-3.3696374893188477,10.578503608703613,-4.148245811462402,9.57321548461914,-3.8120639324188232,7.506192684173584,-3.0776185989379883,7.245754718780518,-1.6838442087173462,6.163540840148926,0.7370566129684448,4.832136631011963,211.4657440185547,104.56399536132812,71.19235229492188,393.9044189453125,0.19846604764461517,0.19760388135910034,0.2384787570224719,0.21513691423351428,2400.1058495595344,1451.3640283705577,4325.754915730337,2635.333731508065,2046.9163266065952,412.5500776088891,dysarthria,sample_dysarthria_12.wav
-145.74119567871094,55.452877044677734,51.932918548583984,59.89494323730469,31.272960662841797,31.738082885742188,13.309149742126465,18.862215042114258,5.337436676025391,10.994392395019531,1.4520562887191772,7.250593662261963,-1.782550573348999,8.079477310180664,-4.2927446365356445,9.738471984863281,-4.406333923339844,9.061863899230957,-3.3128325939178467,8.058934211730957,-2.927517890930176,6.83768892288208,-0.856960117816925,5.524770259857178,0.9077959656715393,4.603662014007568,210.80599975585938,102.892333984375,67.64616394042969,398.3077087402344,0.17187853157520294,0.19000084698200226,0.2706720525568182,0.21602637564202612,2583.060192756323,1441.2229778405297,4635.440340909091,2566.600290867555,2076.762558126962,400.45214629291104,dysarthria,sample_dysarthria_13.wav
-140.63644409179688,59.11008834838867,56.474388122558594,63.616432189941406,32.99919128417969,32.51153564453125,13.837475776672363,20.453689575195312,6.953741073608398,12.971999168395996,3.687673807144165,8.014201164245605,-0.419989675283432,7.724760055541992,-3.486501693725586,9.014086723327637,-3.884902238845825,8.418023109436035,-3.15929913520813,6.735703945159912,-1.990155577659607,6.3529438972473145,-0.86453777551651,6.754426002502441,-0.22795720398426056,4.949412822723389,227.17137145996094,105.38321685791016,69.81395721435547,398.02294921875,0.19056595861911774,0.2026630938053131,0.25960427989130436,0.21743073047873646,2500.2364162545227,1468.8386338879297,4475.135869565217,2626.660759623412,2039.5424158215708,426.9735483157219,dysarthria,sample_dysarthria_14.wav
-143.51416015625,53.404476165771484,56.50067901611328,59.38260269165039,37.31375503540039,33.78040313720703,17.62932777404785,21.769187927246094,7.870398998260498,13.957062721252441,4.911016464233398,8.636544227600098,1.2658449411392212,5.724116802215576,-3.2708988189697266,9.30544662475586,-4.546908855438232,8.745336532592773,-3.254213809967041,7.561321258544922,-2.5870132446289062,7.113165855407715,-2.373349905014038,6.0350728034973145,-0.13285964727401733,4.8943190574646,207.4320526123047,99.36531829833984,68.52625274658203,399.23828125,0.20109108090400696,0.20231331884860992,0.23674508426966293,0.21176205437312806,2401.0314539320043,1452.650286832161,4348.753511235955,2647.5978156624665,2051.520858638306,417.42040140261264,dysarthria,sample_dysarthria_15.wav
-140.75997924804688,52.74119567871094,58.75078582763672,58.79964065551758,38.1395378112793,33.09524154663086,17.473691940307617,21.435739517211914,7.452548503875732,13.258277893066406,4.201719284057617,8.336518287658691,0.1166667714715004,6.202348709106445,-3.4600443840026855,10.19715690612793,-3.9906599521636963,9.238787651062012,-3.5311264991760254,7.394772052764893,-3.121769428253174,6.721465587615967,-2.325340986251831,5.623904705047607,0.25928568840026855,4.798854351043701,215.59503173828125,101.51251983642578,76.32997131347656,397.8298645019531,0.20272018015384674,0.1992005556821823,0.23261830998563218,0.21828360185097126,2360.8945422261318,1442.4267596974169,4268.139367816092,2630.852181883005,2046.3799066238678,407.0942852181848,dysarthria,sample_dysarthria_16.wav
-141.09414672851562,54.23612594604492,57.60524368286133,60.01514434814453,36.0667724609375,33.4213981628418,16.153141021728516,20.552974700927734,6.414055347442627,12.207584381103516,2.5703861713409424,7.690021991729736,-1.227170705795288,7.886960506439209,-4.223620414733887,10.3228178024292,-5.2459845542907715,9.14765453338623,-4.677700996398926,8.8727388381958,-3.074528694152832,7.8991923332214355,-1.5010751485824585,5.840687274932861,0.7236100435256958,4.39152193069458,208.58810424804688,95.66879272460938,72.07681274414062,386.5390625,0.20470812916755676,0.20360352098941803,0.23665945870535715,0.21459773999898582,2383.354983951903,1448.3883091778418,4286.086309523809,2653.531167412049,2036.5452433742043,417.8632029678126,dysarthria,sample_dysarthria_17.wav
-140.69146728515625,58.555450439453125,56.091983795166016,63.010501861572266,32.96468734741211,33.057716369628906,14.289324760437012,21.47871208190918,7.128815174102783,13.644146919250488,4.7622904777526855,8.582886695861816,0.3467490077018738,6.86224365234375,-2.819190263748169,7.908600330352783,-2.132769823074341,8.31235122680664,-1.767073154449463,6.236380577087402,-2.114856481552124,6.248188018798828,-1.2502164840698242,6.582896709442139,0.15360677242279053,5.3857102394104,214.30726623535156,94.00572204589844,70.0541000366211,395.7323303222656,0.18941499292850494,0.20014983415603638,0.25955332880434784,0.2177229006713439,2491.2486836963426,1465.9241045757683,4462.635869565217,2630.442844588234,2042.2501163835298,425.6302018675135,dysarthria,sample_dysarthria_18.wav
-143.002685546875,53.07636642456055,57.4082145690918,59.134586334228516,37.00204086303711,33.8235969543457,16.49571990966797,21.38504409790039,7.570189952850342,13.874042510986328,4.1924824714660645,8.746843338012695,0.8304388523101807,5.142595291137695,-2.719599723815918,9.654245376586914,-3.5702779293060303,9.448893547058105,-3.6622722148895264,7.920103073120117,-2.8965401649475098,7.034758567810059,-2.2102468013763428,5.677603244781494,-0.2960392236709595,4.586581707000732,217.1772918701172,98.45366668701172,67.9333267211914,397.7189636230469,0.19947710633277893,0.19908612966537476,0.2334423279494382,0.21208246109716997,2386.135489594656,1441.0266975872157,4314.782303370786,2632.355765864902,2051.8253025774084,407.72065998191584,dysarthria,sample_dysarthria_19.wav
-144.27902221679688,56.95124435424805,52.95964431762695,60.82390594482422,31.59141731262207,33.36259078979492,13.972100257873535,20.48130226135254,7.021975517272949,11.869513511657715,3.8871443271636963,7.01677942276001,-0.09508882462978363,6.945420742034912,-3.7534143924713135,9.150672912597656,-3.7484097480773926,8.59534740447998,-3.034646511077881,7.548092842102051,-1.5929372310638428,6.5680389404296875,-0.7309207916259766,6.285549640655518,0.5959557890892029,4.606154918670654,216.82383728027344,98.48041534423828,73.38960266113281,397.3072204589844,0.17865443229675293,0.19413338601589203,0.26400320870535715,0.21678903154877277,2543.5227611638547,1453.5909010642245,4558.942522321428,2599.9764930569713,2066.139113513407,403.6127301203008,dysarthria,sample_dysarthria_20.wav
55.1897087097168,50.21647644042969,-3.1049604415893555,2.831949472427368,0.33624228835105896,2.8236923217773438,-0.16542759537696838,2.809706211090088,0.32877981662750244,2.302640438079834,0.05209549888968468,2.98994779586792,-0.1066514179110527,2.9099526405334473,0.4844178855419159,2.775627613067627,0.5016986131668091,2.706038475036621,0.9512291550636292,3.3157639503479004,0.3206922709941864,3.0675442218780518,-0.12619231641292572,3.096924066543579,-0.3386276364326477,2.8484015464782715,226.08230590820312,102.94623565673828,67.59664916992188,398.17132568359375,0.22016173601150513,0.10331226885318756,0.4940690665409483,0.035482493547056224,4007.7829251672247,54.76715511478602,6799.299568965517,54.86437868330952,2312.8820915218807,21.235519909815597,dysphonia,sample_dysphonia_01.wav
47.94808578491211,48.93128967285156,-2.646460771560669,2.393371343612671,0.5671575665473938,3.0041799545288086,0.33277255296707153,3.195911407470703,0.019204430282115936,2.8131282329559326,0.03838473558425903,2.922126054763794,0.35382765531539917,2.3850111961364746,0.09363753348588943,2.492304801940918,-0.4423311650753021,2.7231929302215576,-0.9547680020332336,2.676774024963379,-0.13042281568050385,2.932111978530884,0.3827701210975647,2.743905782699585,-0.0704384371638298,3.0460615158081055,242.6696014404297,101.69473266601562,70.13414001464844,399.4577331542969,0.2028525471687317,0.09463050961494446,0.4953721308075221,0.03394294302138129,3998.4033025926237,47.235437906525746,6802.129424778761,69.53185186267015,2313.9242095561426,24.35912537720069,dysphonia,sample_dysphonia_02.wav
51.802513122558594,49.51543426513672,-3.167067050933838,2.797978162765503,0.3906458914279938,2.6391890048980713,0.38759925961494446,2.8736917972564697,-0.21241337060928345,2.9346067905426025,-0.3399619460105896,2.6023313999176025,-0.1929837316274643,3.1058735847473145,0.22161974012851715,2.757880210876465,-0.08537042140960693,2.714376926422119,-0.3837938904762268,2.74074649810791,1.0323063135147095,2.6021995544433594,0.8031753301620483,2.6130573749542236,-0.34345564246177673,2.7087759971618652,226.283447265625,92.27508544921875,71.82627868652344,397.31085205078125,0.2128911167383194,0.10078412294387817,0.49400854892418034,0.02983340969378712,4002.537716961633,47.404016046257915,6801.86987704918,71.99340949804305,2309.769043012608,28.53238271198957,dysphonia,sample_dysphonia_03.wav
51.48796844482422,50.003475189208984,-3.2101004123687744,3.2288944721221924,0.2583298981189728,2.349583625793457,0.5129220485687256,2.8353443145751953,-0.38600262999534607,2.4176881313323975,-0.6832629442214966,2.6749303340911865,-0.09438347071409225,2.979372978210449,0.19766618311405182,2.8100268840789795,-0.2252916842699051,3.0620932579040527,-0.5968099236488342,2.879859209060669,-0.45189395546913147,2.7962305545806885,-0.5497639775276184,2.59592866897583,-0.37064501643180847,3.191636562347412,262.4842834472656,86.01048278808594,78.34351348876953,389.8937683105469,0.2117195874452591,0.09911582618951797,0.4912890625,0.03735244458227564,3996.7675565545314,59.0861600960788,6799.0625,55.34294712856373,2306.976242374635,21.32612891257076,dysphonia,sample_dysphonia_04.wav
55.62574005126953,49.22124099731445,-2.6378769874572754,2.469472885131836,0.41162529587745667,2.4687271118164062,0.4995974898338318,2.8751556873321533,0.9549499750137329,2.7205817699432373,-0.5039792656898499,2.484175682067871,-0.808225154876709,2.669160842895508,-0.2794114649295807,3.0627622604370117,0.3004651367664337,2.899411678314209,0.2728714942932129,2.7840464115142822,-0.48660463094711304,2.6105093955993652,-0.25677210092544556,2.368436574935913,-0.3365265429019928,2.9191696643829346,232.4775848388672,92.95414733886719,67.29656982421875,391.64776611328125,0.22020381689071655,0.10486534237861633,0.4965254934210526,0.03372069509883142,3997.4558306579893,46.73885636150987,6803.371710526316,62.43471746369538,2314.9461035902814,25.04236978025833,dysphonia,sample_dysphonia_05.wav
48.49878692626953,49.100791931152344,-3.045053005218506,2.594512939453125,0.46515339612960815,3.4721083641052246,0.6647132039070129,2.939098596572876,-0.3721022605895996,2.7993831634521484,-0.5359737277030945,3.4637985229492188,0.31084781885147095,2.84175181388855,0.2761966288089752,2.9936678409576416,0.617112398147583,2.6424055099487305,-0.33773359656333923,2.3311221599578857,-1.070870041847229,2.894037961959839,-0.1677471250295639,2.7633516788482666,-0.1388925313949585,2.9493420124053955,219.90408325195312,106.54766845703125,67.56636047363281,398.46295166015625,0.20438584685325623,0.09448681026697159,0.4949147294207317,0.039885760031434896,4003.3408221879786,52.261917611425396,6798.780487804878,69.56283298458534,2311.0076038057746,23.465649687509273,dysphonia,sample_dysphonia_06.wav
50.73713302612305,48.968875885009766,-2.6008188724517822,2.8866846561431885,0.8258528709411621,2.22729229927063,0.681556224822998,2.4539504051208496,0.5906305313110352,2.727069854736328,-0.291922003030777,2.692312479019165,0.2199748307466507,2.682117462158203,-0.292431503534317,2.8092174530029297,-0.7809074521064758,2.6878015995025635,-0.23740704357624054,2.7421562671661377,-0.1779998391866684,2.2929158210754395,-0.2633453905582428,2.045961380004883,-0.6926045417785645,2.742823600769043,234.1484375,96.24853515625,66.78929138183594,399.0716857910156,0.20925064384937286,0.09931199997663498,0.4925079345703125,0.037133047224798814,3997.8616812661653,50.67240908804168,6803.792317708333,55.10293508498246,2316.1556814714595,21.21493481850865,dysphonia,sample_dysphonia_07.wav
53.79695510864258,50.37442398071289,-3.1702370643615723,2.9607553482055664,-0.11651632934808731,2.376544237136841,0.5824868679046631,2.7663166522979736,0.032704997807741165,2.869035005569458,-0.18129195272922516,3.010941982269287,0.08994292467832565,3.3201634883880615,0.10399063676595688,2.9309070110321045,0.004456447437405586,2.8253607749938965,-0.007634238339960575,2.749884605407715,0.3433459401130676,2.76448655128479,0.18672634661197662,2.6207401752471924,0.6361574530601501,2.801453113555908,223.46957397460938,98.78626251220703,78.08267974853516,399.5870056152344,0.21839748322963715,0.10662829875946045,0.4905125098892405,0.04379463357865302,3996.3537675680177,56.23896918572351,6808.346518987341,59.48310345189318,2309.532468341906,22.34125041991201,dysphonia,sample_dysphonia_08.wav
41.50564193725586,49.23918151855469,-3.4841055870056152,2.760453462600708,0.2917429506778717,2.508364677429199,0.49777212738990784,2.7858834266662598,0.8391138315200806,2.5770132541656494,-0.009152351878583431,2.5571436882019043,0.3057202398777008,2.8567984104156494,0.07961173355579376,2.602658987045288,-0.6500110030174255,2.355506181716919,-0.3131602108478546,2.683124542236328,-0.1549704521894455,2.687958240509033,-0.17354716360569,3.0104498863220215,0.3044252395629883,2.890061378479004,246.12347412109375,99.95362854003906,81.04710388183594,395.52044677734375,0.19158603250980377,0.08886680752038956,0.49690193965517243,0.03141838637961927,4010.1897823219933,47.45259286820545,6809.738685344828,72.49555184738894,2313.946855512913,26.32865643495231,dysphonia,sample_dysphonia_09.wav
51.19464111328125,49.559471130371094,-2.757207155227661,2.777453660964966,0.3881841003894806,2.383253335952759,-0.23348672688007355,2.721369504928589,0.4626220762729645,2.6954667568206787,0.46279141306877136,2.970365285873413,-0.15090523660182953,2.8300251960754395,-0.09637428820133209,2.9417481422424316,0.03771595284342766,2.900852680206299,0.09390011429786682,2.482510805130005,-0.14073434472084045,2.738067388534546,-0.011440235190093517,2.8617560863494873,-0.7332503795623779,3.000562906265259,231.52304077148438,91.79002380371094,70.23898315429688,397.86334228515625,0.21100406348705292,0.09930119663476944,0.49512791895604397,0.03275530019152228,3999.854325876103,48.69352296254248,6800.051510989011,62.01496656236015,2315.0889591291834,22.699082992359184,dysphonia,sample_dysphonia_10.wav
46.43165588378906,50.14046096801758,-3.0430867671966553,2.9386305809020996,0.02033196948468685,2.425713062286377,0.24418507516384125,2.8876354694366455,-0.30612093210220337,2.5939924716949463,-0.2583857774734497,3.0548036098480225,-0.39519718289375305,2.8329408168792725,0.025598343461751938,2.665409564971924,0.858085572719574,3.181196451187134,0.00981803797185421,3.1320464611053467,0.09426552802324295,2.4750168323516846,-0.1945127695798874,2.966417074203491,-0.21077270805835724,2.1833925247192383,228.1824188232422,101.54570007324219,75.46097564697266,399.816162109375,0.20232829451560974,0.0967487320303917,0.49198360233516486,0.03521254997790095,3992.257971352814,51.1468321881516,6798.076923076923,63.38363881459235,2309.81137273335,25.580602722742157,dysphonia,sample_dysphonia_11.wav
39.165653228759766,49.86750411987305,-4.00799560546875,2.8127520084381104,0.5161803364753723,2.950432300567627,1.0995705127716064,3.0303525924682617,0.5897650718688965,2.6644201278686523,-0.3904937505722046,2.9646618366241455,-0.3900791108608246,3.0070126056671143,-0.03932584822177887,2.499178409576416,-0.4162863790988922,2.7096056938171387,-0.16197961568832397,3.0270912647247314,0.8236193060874939,3.2354848384857178,0.981756329536438,2.807215690612793,0.19805908203125,2.467852830886841,224.63572692871094,98.53958892822266,71.50113677978516,397.668701171875,0.18862181901931763,0.08883832395076752,0.4953201808286517,0.0424172540881047,4013.671403740488,54.14781554180475,6797.577247191011,63.85298675082235,2306.3307383396914,26.129200789963193,dysphonia,sample_dysphonia_12.wav
48.44947052001953,49.458717346191406,-2.8467228412628174,2.6696877479553223,0.6062925457954407,2.73038387298584,0.08526722341775894,2.4998252391815186,0.6314879655838013,2.6242823600769043,0.2642035484313965,3.2134571075439453,0.22520142793655396,2.6244118213653564,0.4711091220378876,2.9345057010650635,-0.02580377086997032,2.2749264240264893,-0.4515243172645569,3.033992290496826,-0.2496829479932785,2.4884157180786133,0.4183045029640198,2.319767475128174,0.05415496230125427,2.5844247341156006,204.621337890625,95.07157135009766,69.06525421142578,397.5107421875,0.20504020154476166,0.09851757436990738,0.49726809731012656,0.03647998418393607,4007.6003026624353,45.12065906181707,6807.357594936709,59.027417781162285,2314.9181898858737,21.11687852820155,dysphonia,sample_dysphonia_13.wav
54.4867057800293,49.10468673706055,-3.4349238872528076,3.074605941772461,0.05395401641726494,2.9533498287200928,-0.028628110885620117,2.8856263160705566,0.31028640270233154,2.9005496501922607,-0.37157678604125977,2.6841490268707275,-0.3719196021556854,2.6486117839813232,-0.04520285129547119,2.8623812198638916,-0.7489680647850037,3.048372268676758,-0.9423331618309021,2.816337823867798,-0.08340420573949814,2.7368664741516113,-0.06539461016654968,2.6521549224853516,-0.8911463618278503,2.7258520126342773,238.9555206298828,91.28192138671875,70.30842590332031,397.3272399902344,0.21848781406879425,0.10485619306564331,0.4949849446614583,0.040701219947751936,4009.3269794937933,54.56177880334484,6805.257161458333,68.76040100643013,2311.6889129764454,26.522205152025794,dysphonia,sample_dysphonia_14.wav
50.274131774902344,49.912803649902344,-3.195096969604492,2.6187710762023926,-0.1356808841228485,2.5551369190216064,0.7490139603614807,3.0843539237976074,0.9143861532211304,2.7099595069885254,-0.5247812271118164,2.581244945526123,-0.9897225499153137,2.56573486328125,-0.23616023361682892,2.576378107070923,0.18609756231307983,2.5363645553588867,0.2112022489309311,2.47363543510437,-0.2396259605884552,2.495516300201416,-0.4703637659549713,2.699479818344116,-0.19608131051063538,2.5719923973083496,245.1776580810547,94.35102844238281,77.36114501953125,396.42083740234375,0.20922794938087463,0.09814851731061935,0.49216663327991456,0.031741163497753126,3993.891077811584,49.68061115524565,6793.870192307692,67.49106964203999,2309.544333089621,23.939782701943507,dysphonia,sample_dysphonia_15.wav
47.182151794433594,48.188133239746094,-3.562844753265381,2.531769037246704,0.6136609315872192,2.4577643871307373,0.7235292196273804,3.0980224609375,0.4246271848678589,2.7526073455810547,-0.2826211750507355,2.412660837173462,0.6970716714859009,2.865675210952759,0.3880954682826996,3.136446237564087,0.36171257495880127,2.816483974456787,0.5281316637992859,3.076125383377075,-0.27213141322135925,2.9881651401519775,-0.33972182869911194,3.228862762451172,0.6504071354866028,2.806903839111328,235.45223999023438,95.4751205444336,66.78166198730469,392.6694030761719,0.20299911499023438,0.09466307610273361,0.49873408564814814,0.034933319772646944,4012.048618668845,50.19276003436904,6818.190586419753,70.81984682423834,2312.252388210066,26.794041219259462,dysphonia,sample_dysphonia_16.wav
